locus_id	expression_orphan_locus	gene	gene_symbol	gene_name_gencode	tier	chain_score	cpg	cpg_gwas_pp4	pp_h4	n_shared	cpg_tss_dist	direct_expression_pp4
17-rs2189336	False	ENSG00000091592	NLRP1	NLRP1	suggestive	0.537786708653888	cg25298039	0.964587375085465	0.537786708653888	654.0	120205.0	0.0875021306649319
17-rs2696466	False	ENSG00000228696	ARL17B	ARL17B	high	0.959015615498749	cg05727186	0.968622474799605	0.959015615498749	57.0	741774.0	0.872427868024077
17-rs2696466	False	ENSG00000120071	KANSL1	KANSL1	high	0.958781999317857	cg05727186	0.968622474799605	0.958781999317857	57.0	605377.0	0.207278002025977
17-rs2696466	False	ENSG00000176681	LRRC37A	LRRC37A	high	0.956985861101136	cg05727186	0.968622474799605	0.956985861101136	57.0	672743.0	0.979533645822858
17-rs2696466	False	ENSG00000185829	ARL17A	ARL17A	high	0.956306623877774	cg05727186	0.968622474799605	0.956306623877774	57.0	959732.0	0.931444345128803
17-rs2696466	False	ENSG00000238083	LRRC37A2	LRRC37A2	high	0.956303105828005	cg05727186	0.968622474799605	0.956303105828005	57.0	891521.0	0.979564196502287
17-rs2696466	False	ENSG00000225190	PLEKHM1	PLEKHM1	high	0.954225887467156	cg05727186	0.968622474799605	0.954225887467156	57.0	129241.0	0.286633240808304
17-rs2696466	False	ENSG00000120088	CRHR1	CRHR1	high	0.954223525427285	cg05727186	0.968622474799605	0.954223525427285	57.0	1911.0	0.257221284823073
17-rs2696466	False	ENSG00000159314	ARHGAP27	ARHGAP27	high	0.953757021442564	cg05727186	0.968622474799605	0.953757021442564	57.0	185569.0	0.361738156537059
17-rs2696466	False	ENSG00000185294	SPPL2C	SPPL2C	high	0.952172274669393	cg05727186	0.968622474799605	0.952172274669393	57.0	224900.0	0.344961381657236
17-rs2696466	False	ENSG00000256762	STH	STH	high	0.949606010083807	cg08670715	0.949606010083807	0.955162896468062	73.0	265138.0	0.291923767717735
17-rs2696466	False	ENSG00000172992	DCAKD	DCAKD	high	0.937152539595661	cg18410271	0.937916816388648	0.937152539595661	46.0	333962.0	0.14633042623664
17-rs2696466	False	ENSG00000108379	WNT3	WNT3	high	0.930135796284745	cg08670715	0.949606010083807	0.930135796284745	73.0	568766.0	0.0623429034197242
17-rs2696466	False	ENSG00000186868	MAPT	MAPT	high	0.837722717517673	cg20120463	0.911742781039141	0.837722717517673	47.0	330138.0	0.283539421082196
17-rs3909258	True	ENSG00000189152	GRAPL	GRAPL	high	0.95141233897043	cg22083166	0.95141233897043	0.980274586646375	134.0	113424.0	0.167643542378559
17-rs3909258	True	ENSG00000188522	FAM83G	FAM83G	suggestive	0.798607970962971	cg26619894	0.992581716855294	0.798607970962971	204.0	341047.0	0.134422886366541
17-rs3909258	True	ENSG00000108641	B9D1	B9D1	suggestive	0.512211992344424	cg26619894	0.992581716855294	0.512211992344424	204.0	32331.0	0.311526569690981
17-rs7225476	True	ENSG00000186765	FSCN2	FSCN2	high	0.99441541407128	cg19935128	0.995012871785069	0.99441541407128	171.0	11821.0	0.534424646938676
17-rs7225476	True	ENSG00000182612	TSPAN10	TSPAN10	high	0.889713474741035	cg11217218	0.90252133681877	0.889713474741035	153.0	83136.0	0.0993341355958505
17-rs7225476	True	ENSG00000214087	ARL16	ARL16	high	0.889713474741035	cg11217218	0.90252133681877	0.889713474741035	153.0	129893.0	0.511451450615111
17-rs7225476	True	ENSG00000185298	CCDC137	CCDC137	high	0.889713474735674	cg11217218	0.90252133681877	0.889713474735674	153.0	112333.0	0.0940142383468206
17-rs75329315	True	ENSG00000070444	MNT	MNT	high	0.959490964851879	cg15816464	0.959490964851879	0.972589153582615	370.0	277879.0	0.331937441019701
17-rs75329315	True	ENSG00000132386	SERPINF1	SERPINF1	high	0.955377776875128	cg15816464	0.959490964851879	0.955377776875128	370.0	361280.0	0.0631658449337576
17-rs959071	True	ENSG00000188522	FAM83G	FAM83G	high	0.997744153431329	cg04585390	0.997744153431329	0.998196042369626	167.0	10194.0	0.123265273530147
17-rs959071	True	ENSG00000189152	GRAPL	GRAPL	high	0.95141233897043	cg22083166	0.95141233897043	0.980274586646375	134.0	113424.0	0.165144114340056
17-rs959071	True	ENSG00000128487	SPECC1	SPECC1	high	0.836953800228696	cg21637761	0.836953800228696	0.949529669097544	204.0	194663.0	0.104444794150524
17-rs959071	True	ENSG00000166484	MAPK7	MAPK7	high	0.807050763467488	cg01627492	0.961593011254692	0.807050763467488	172.0	364634.0	0.230649221193223
17-rs959071	True	ENSG00000108641	B9D1	B9D1	suggestive	0.512211992344424	cg26619894	0.992581716855294	0.512211992344424	204.0	32331.0	0.303917567787701
18-rs55858161	True	ENSG00000178342	KCNG2	KCNG2	suggestive	0.585753158078354	cg12092346	0.91617589532242	0.585753158078354	361.0	35904.0	0.452142983745749
19-rs144821294	True	ENSG00000104886	PLEKHJ1	PLEKHJ1	high	0.939108184804534	cg24866700	0.939108184804534	0.94887144938298	292.0	2600.0	0.712387770101797
19-rs144821294	True	ENSG00000104885	DOT1L	DOT1L	high	0.918254556312306	cg24866700	0.939108184804534	0.918254556312306	292.0	70955.0	0.394436019790891
19-rs144821294	True	ENSG00000172009	THOP1	THOP1	high	0.878757296427242	cg05299479	0.878757296427242	0.89353581724474	473.0	27970.0	0.0679530644135102
19-rs144821294	True	ENSG00000115266	APC2	APC2	high	0.870265750583871	cg27150178	0.870265750583871	0.983181678258975	279.0	10037.0	0.581267575961893
19-rs144821294	True	ENSG00000115255	REEP6	REEP6	high	0.844162592731521	cg12232658	0.844162592731521	0.895050187611494	277.0	33198.0	0.0747917798135285
19-rs144821294	True	ENSG00000006638	TBXA2R	TBXA2R	high	0.841917606878089	cg05299479	0.878757296427242	0.841917606878089	473.0	793410.0	0.694928642347395
19-rs144821294	True	ENSG00000104969	SGTA	SGTA	suggestive	0.723488458624678	cg07010228	0.861870939592482	0.723488458624678	271.0	529515.0	0.0757567525192841
19-rs144821294	True	ENSG00000161082	CELF5	CELF5	suggestive	0.701754658000426	cg14103263	0.888713142806491	0.701754658000426	391.0	497553.0	0.318084275715346
19-rs144821294	True	ENSG00000104899	AMH	AMH	suggestive	0.664763645516355	cg11616651	0.818118951341751	0.664763645516355	269.0	2529.0	0.0023922288400933
19-rs144821294	True	ENSG00000104897	SF3A2	SF3A2	suggestive	0.647353276953938	cg04887494	0.825191890286673	0.647353276953938	267.0	16266.0	0.073207336969948
19-rs144821294	True	ENSG00000160953	PWWP3A	MUM1	suggestive	0.512959479023342	cg12232658	0.844162592731521	0.512959479023342	277.0	172077.0	0.0717682098859152
19-rs144821294	True	ENSG00000065000	AP3D1	AP3D1	suggestive	0.508113419569167	cg22774088	0.912666593879097	0.508113419569167	271.0	88934.0	0.100573194854993
19-rs2387414	False	ENSG00000104870	FCGRT	FCGRT	high	0.902203905879107	cg11271593	0.902203905879107	0.932973623750086	96.0	9213.0	0.77651479927024
19-rs2387414	False	ENSG00000169169	CPT1C	CPT1C	high	0.902203905879107	cg11271593	0.902203905879107	0.903345513158319	96.0	193295.0	0.740357495704644
19-rs2387414	False	ENSG00000126456	IRF3	IRF3	high	0.81762158140342	cg07071036	0.81762158140342	0.848261951880298	109.0	154145.0	0.974651382391242
19-rs2387414	False	ENSG00000224420	ADM5	ADM5	suggestive	0.738287082346191	cg17417856	0.986133008910541	0.738287082346191	173.0	284.0	0.321626730846691
19-rs2387414	False	ENSG00000142552	RCN3	RCN3	suggestive	0.720688378473782	cg11271593	0.902203905879107	0.720688378473782	96.0	30015.0	0.479674591872365
19-rs2387414	False	ENSG00000126464	PRR12	PRR12	suggestive	0.642778273302864	cg11271593	0.902203905879107	0.642778273302864	96.0	94040.0	0.508805234184866
19-rs2387414	False	ENSG00000196337	CGB7	CGB7	suggestive	0.604009658216209	cg03172226	0.996398628237099	0.604009658216209	175.0	600781.0	0.409126185662437
19-rs2387414	False	ENSG00000126460	PRRG2	PRRG2	suggestive	0.580301831404191	cg11271593	0.902203905879107	0.580301831404191	96.0	83043.0	0.109770987936877
19-rs2387414	False	ENSG00000087086	FTL	FTL	suggestive	0.549689647782208	cg11271593	0.902203905879107	0.549689647782208	96.0	532302.0	0.360370363363593
19-rs3810450	False	ENSG00000105261	OVOL3	OVOL3	high	0.974255530373355	cg19389372	0.99125147991232	0.974255530373355	229.0	116748.0	0.985728610464706
19-rs3810450	False	ENSG00000205138	SDHAF1	SDHAF1	high	0.823457037902846	cg19389372	0.99125147991232	0.823457037902846	229.0	734.0	0.0669849650865679
19-rs3810450	False	ENSG00000126243	LRFN3	LRFN3	suggestive	0.712288645359311	cg04579398	0.971085631832938	0.712288645359311	229.0	59100.0	0.356562525900676
19-rs7251	False	ENSG00000182264	IZUMO1	IZUMO1	high	0.987250585866964	cg18537730	0.987250585866964	0.990881078848279	293.0	86.0	0.148676459893438
19-rs7251	False	ENSG00000105538	RASIP1	RASIP1	high	0.941358694463808	cg07611790	0.941358694463808	0.999491285865934	277.0	3155.0	0.149330960245736
19-rs7251	False	ENSG00000176909	MAMSTR	MAMSTR	high	0.915434128280799	cg16867584	0.915434128280799	0.946500293444516	257.0	22798.0	0.124366119448355
19-rs7251	False	ENSG00000142233	NTN5	NTN5	high	0.895117224639039	cg27008631	0.895117224639039	0.913037596851776	214.0	4.0	0.035875281230832
19-rs7251	False	ENSG00000176920	FUT2	FUT2	high	0.895117224639039	cg27008631	0.895117224639039	0.95748242832444	214.0	22886.0	0.200702066338975
19-rs7251	False	ENSG00000105523	FAM83E	FAM83E	high	0.865074442854851	cg05643373	0.896682536866074	0.865074442854851	267.0	102311.0	0.163663773880854
19-rs7251	False	ENSG00000104804	TULP2	TULP2	high	0.835630765018865	cg00863469	0.835630765018865	0.885332338595571	111.0	285567.0	0.0961627668923998
19-rs7251	False	ENSG00000174951	FUT1	FUT1	high	0.835630765018865	cg00863469	0.835630765018865	0.976076643647976	111.0	142224.0	0.109207317221854
19-rs7251	False	ENSG00000169169	CPT1C	CPT1C	suggestive	0.795497190367112	cg25740437	0.965081718274133	0.795497190367112	379.0	540710.0	0.741113187236651
19-rs7251	False	ENSG00000224420	ADM5	ADM5	suggestive	0.738287082346191	cg17417856	0.986133008910541	0.738287082346191	173.0	284.0	0.309800094661744
19-rs7251	False	ENSG00000177380	PPFIA3	PPFIA3	suggestive	0.645375862584668	cg17527563	0.930827720104046	0.645375862584668	29.0	3918.0	0.0788436827236335
19-rs7251	False	ENSG00000196337	CGB7	CGB7	suggestive	0.604009658216209	cg03172226	0.996398628237099	0.604009658216209	175.0	600781.0	0.222561688559273
19-rs7251	False	ENSG00000063180	CA11	CA11	suggestive	0.600468521966593	cg00846121	0.849052140424194	0.600468521966593	118.0	31455.0	0.217498749229704
19-rs7251	False	ENSG00000104852	SNRNP70	SNRNP70	suggestive	0.56529236686878	cg17527563	0.930827720104046	0.56529236686878	29.0	30052.0	0.189441249112145
19-rs7251	False	ENSG00000177202	SPACA4	SPACA4	suggestive	0.529032813914023	cg08619932	0.884173815785442	0.529032813914023	258.0	90058.0	0.0689174830478966
19-rs7251	False	ENSG00000104872	PIH1D1	PIH1D1	suggestive	0.502222384990167	cg17430167	0.849486155459948	0.502222384990167	382.0	301536.0	0.0713017037696211
19-rs72986630	False	ENSG00000198342	ZNF442	ZNF442	high	0.923331252372854	cg20215586	0.923331252372854	0.968523093078965	495.0	142.0	0.0955470414570713
19-rs72986630	False	ENSG00000198429	ZNF69	ZNF69	high	0.923331252372854	cg20215586	0.923331252372854	0.994042456781994	495.0	477978.0	0.0813842407572754
19-rs8101499	False	ENSG00000129933	MAU2	MAU2	high	0.982019061029794	cg03186620	0.982019061029794	0.991748962645161	224.0	225926.0	0.609230240492362
19-rs8101499	False	ENSG00000167491	GATAD2A	GATAD2A	high	0.953060482207393	cg08509172	0.963043592701576	0.953060482207393	324.0	112797.0	0.940620645850174
19-rs8101499	False	ENSG00000237440	ZNF737	ZNF737	high	0.927025170227333	cg26162025	0.927025170227333	0.963318970573287	35.0	1132113.0	0.127136295464778
19-rs8101499	False	ENSG00000105705	SUGP1	SUGP1	high	0.899785159762135	cg16629695	0.959504666977827	0.899785159762135	248.0	60423.0	0.836301241217008
19-rs8101499	False	ENSG00000105717	PBX4	PBX4	high	0.896367593783673	cg01297721	0.950950516800112	0.896367593783673	344.0	356159.0	0.190534918901612
19-rs8101499	False	ENSG00000187664	HAPLN4	HAPLN4	high	0.894311559265531	cg16745793	0.894311559265531	0.94552747220629	330.0	397255.0	0.000534304435724
19-rs8101499	False	ENSG00000105708	ZNF14	ZNF14	high	0.87413544104109	cg08509172	0.963043592701576	0.87413544104109	324.0	460068.0	0.0867415422663516
19-rs8101499	False	ENSG00000160161	CILP2	CILP2	high	0.817603604363588	cg16745793	0.894311559265531	0.817603604363588	330.0	121803.0	0.424397534425761
19-rs8101499	False	ENSG00000213996	TM6SF2	TM6SF2	suggestive	0.79060371704532	cg08509172	0.963043592701576	0.79060371704532	324.0	362.0	0.822659899668106
19-rs8101499	False	ENSG00000178093	TSSK6	TSSK6	suggestive	0.747497843415598	cg16745793	0.894311559265531	0.747497843415598	330.0	144022.0	0.124496601980887
19-rs8101499	False	ENSG00000181896	ZNF101	ZNF101	suggestive	0.720695476848146	cg08509172	0.963043592701576	0.720695476848146	324.0	395767.0	0.171325919255852
19-rs8101499	False	ENSG00000105700	KXD1	KXD1	suggestive	0.663657224242718	cg06747543	0.830601407275872	0.663657224242718	303.0	78678.0	0.107676368441065
19-rs8101499	False	ENSG00000186010	NDUFA13	NDUFA13	suggestive	0.632487766477442	cg26732615	0.902339672416544	0.632487766477442	235.0	21790.0	0.207469688989968
19-rs8101499	False	ENSG00000089639	GMIP	GMIP	suggestive	0.612394621567851	cg16745793	0.894311559265531	0.612394621567851	330.0	16384.0	0.126133517194613
19-rs8101499	False	ENSG00000221983	UBA52	UBA52	suggestive	0.5104049906634	cg06747543	0.830601407275872	0.5104049906634	303.0	92646.0	0.0697825148301343
19-rs8101499	False	ENSG00000105726	ATP13A1	ATP13A1	suggestive	0.5071360254415	cg26732615	0.902339672416544	0.5071360254415	235.0	126167.0	0.298167524339661
2-rs11680723	True	ENSG00000226124	FTCDNL1	FTCDNL1	high	0.915629539590679	cg19674722	0.915629539590679	0.956115616098021	276.0	128342.0	0.58998917827883
2-rs12471454	True	ENSG00000226124	FTCDNL1	FTCDNL1	high	0.915629539590679	cg19674722	0.915629539590679	0.956115616098021	276.0	128342.0	0.627970537080541
2-rs12476312	True	ENSG00000173744	AGFG1	AGFG1	high	0.871876964333205	cg20683151	0.871876964333205	0.970397488918815	559.0	92896.0	0.0675670648825515
2-rs2914983	False	ENSG00000115524	SF3B1	SF3B1	high	0.979382293411279	cg16411361	0.979382293411279	0.980070764455629	402.0	236162.0	0.949476402251694
2-rs2914983	False	ENSG00000065413	ANKRD44	ANKRD44	high	0.929109014603151	cg16411361	0.979382293411279	0.929109014603151	402.0	112244.0	0.592952579027524
2-rs34181670	True	ENSG00000138028	CGREF1	CGREF1	high	0.942753218664992	cg23221603	0.942753218664992	0.955698735654947	146.0	378112.0	0.340483425904998
2-rs34181670	True	ENSG00000138030	KHK	KHK	high	0.934990658659597	cg04187433	0.934990658659597	0.980049816357198	43.0	272174.0	0.0745772463060571
2-rs34181670	True	ENSG00000213699	SLC35F6	SLC35F6	high	0.934990658659597	cg04187433	0.934990658659597	0.948698226634387	43.0	50289.0	0.15544759534436
2-rs34181670	True	ENSG00000171303	KCNK3	KCNK3	high	0.922616702884446	cg04187433	0.934990658659597	0.922616702884446	43.0	121822.0	0.676755248099154
2-rs34181670	True	ENSG00000084764	MAPRE3	MAPRE3	high	0.88498631816985	cg12821679	0.932126168018634	0.88498631816985	176.0	55869.0	0.0960767591451588
2-rs34181670	True	ENSG00000143994	ABHD1	ABHD1	high	0.8522063001736	cg23005057	0.895057755958412	0.8522063001736	188.0	176374.0	0.309801976242047
2-rs34181670	True	ENSG00000115163	CENPA	CENPA	high	0.843729947046279	cg04187433	0.934990658659597	0.843729947046279	43.0	50284.0	0.0828886032676317
2-rs34181670	True	ENSG00000157851	DPYSL5	DPYSL5	high	0.815724003493628	cg01252136	0.815724003493628	0.828074656993597	188.0	81112.0	0.07796488591436
2-rs34181670	True	ENSG00000138085	ATRAID	ATRAID	high	0.807996067324297	cg24127278	0.936942181983848	0.807996067324297	199.0	425180.0	0.100895986163347
2-rs34181670	True	ENSG00000115207	GTF3C2	GTF3C2	high	0.806342434575058	cg17682441	0.974243913250715	0.806342434575058	218.0	237722.0	0.0899472380985001
2-rs34181670	True	ENSG00000115211	EIF2B4	EIF2B4	suggestive	0.514832138175039	cg17682441	0.974243913250715	0.514832138175039	218.0	251207.0	0.41584723909912
2-rs3770752	False	ENSG00000003509	NDUFAF7	NDUFAF7	high	0.9397151885271	cg07961416	0.9397151885271	0.980097261664504	443.0	92586.0	0.908942534987359
2-rs3770752	False	ENSG00000115816	CEBPZ	CEBPZ	high	0.9397151885271	cg07961416	0.9397151885271	0.975036287220479	443.0	92504.0	0.869369639033445
2-rs3770752	False	ENSG00000218739	CEBPZOS	AC007390.5	high	0.89513248793499	cg20091297	0.89513248793499	0.996697916515358	36.0	148792.0	0.548905672153772
2-rs3770752	False	ENSG00000115825	PRKD3	PRKD3	suggestive	0.706147836915629	cg04696149	0.966897897177857	0.706147836915629	446.0	594.0	0.78835893264327
2-rs62152282	True	ENSG00000135974	C2orf49	C2orf49	high	0.964108882959602	cg02563156	0.964108882959602	0.989866507676168	233.0	23787.0	0.18629007090883
2-rs6546857	False	ENSG00000144035	NAT8	NAT8	high	0.993049014702321	cg13584399	0.993049014702321	0.994023217615926	32.0	37807.0	0.851437787706487
2-rs6546857	False	ENSG00000144034	TPRKB	TPRKB	high	0.844335117881727	cg23103346	0.844335117881727	0.936691261558422	28.0	94422.0	0.439922839288688
2-rs6546857	False	ENSG00000187833	C2orf78	C2orf78	high	0.844335117881727	cg23103346	0.844335117881727	0.968035011706996	28.0	141211.0	3.1700669635593e-05
2-rs6546857	False	ENSG00000003137	CYP26B1	CYP26B1	high	0.830426960261448	cg26898166	0.830426960261448	0.858163481904384	227.0	768632.0	0.13848311643047
2-rs6546857	False	ENSG00000135638	EMX1	EMX1	suggestive	0.619889396480155	cg03755425	0.98533215267091	0.619889396480155	229.0	2471.0	0.237175451749342
2-rs7575796	False	ENSG00000144199	FAHD2B	FAHD2B	high	0.951154866778467	cg15146125	0.951154866778467	0.965332933817718	122.0	768866.0	0.0932451440509511
2-rs7575796	False	ENSG00000196843	ARID5A	ARID5A	suggestive	0.673273827848487	cg06909469	0.934515479266003	0.673273827848487	122.0	211680.0	0.0849340248786735
2-rs7575796	False	ENSG00000135956	TMEM127	TMEM127	suggestive	0.669436792314594	cg13140267	0.8825345185881	0.669436792314594	119.0	39972.0	0.106831830103518
2-rs7575796	False	ENSG00000274286	ADRA2B		suggestive	0.552401399935899	cg17932631	0.914319311886572	0.552401399935899	122.0		0.120000440802048
2-rs999494	False	ENSG00000144035	NAT8	NAT8	high	0.993049014702321	cg13584399	0.993049014702321	0.994023217615926	32.0	37807.0	0.851424532084582
2-rs999494	False	ENSG00000144034	TPRKB	TPRKB	high	0.844335117881727	cg23103346	0.844335117881727	0.936691261558422	28.0	94422.0	0.44947522893147
2-rs999494	False	ENSG00000187833	C2orf78	C2orf78	high	0.844335117881727	cg23103346	0.844335117881727	0.968035011706996	28.0	141211.0	3.17556847388814e-05
2-rs999494	False	ENSG00000003137	CYP26B1	CYP26B1	high	0.830426960261448	cg26898166	0.830426960261448	0.858163481904384	227.0	768632.0	0.128274995110592
2-rs999494	False	ENSG00000135638	EMX1	EMX1	suggestive	0.619889396480155	cg03755425	0.98533215267091	0.619889396480155	229.0	2471.0	0.229400305261822
20-rs1006945	True	ENSG00000101442	ACTR5	ACTR5	high	0.882650829385796	cg27459437	0.976252816246823	0.882650829385796	417.0	87509.0	0.434827050885833
22-rs6010045	True	ENSG00000100426	ZBED4	ZBED4	high	0.833148886670877	cg08719749	0.897341147119285	0.833148886670877	104.0	64545.0	0.754441583735913
22-rs6010045	True	ENSG00000073146	MOV10L1	MOV10L1	suggestive	0.773820780128399	cg15316289	0.857191124690101	0.773820780128399	418.0	217404.0	0.114456768627369
22-rs6010045	True	ENSG00000182858	ALG12	ALG12	suggestive	0.598920258971518	cg08719749	0.897341147119285	0.598920258971518	104.0	71.0	0.689016449204449
22-rs732381	True	ENSG00000100346	CACNA1I	CACNA1I	suggestive	0.782357409759069	cg17610933	0.999708366892352	0.782357409759069	258.0	84838.0	0.121399618888337
22-rs9607782	False	ENSG00000100403	ZC3H7B	ZC3H7B	high	0.999998157927214	cg07918799	0.999998157927214	0.999999996389747	35.0	56076.0	0.199269485056969
22-rs9607782	False	ENSG00000128285	MCHR1	MCHR1	high	0.992579211272843	cg07918799	0.999998157927214	0.992579211272843	35.0	678848.0	0.283286056539745
22-rs9607782	False	ENSG00000100395	L3MBTL2	L3MBTL2	high	0.976842469879631	cg07918799	0.999998157927214	0.976842469879631	35.0	152393.0	0.480230605497886
22-rs9607782	False	ENSG00000100138	SNU13	NHP2L1	high	0.960268122256613	cg15128208	0.960268122256613	0.997315212418188	38.0	462645.0	0.339302324443471
22-rs9607782	False	ENSG00000100413	POLR3H	POLR3H	high	0.956361154858224	cg08650629	0.956361154858224	0.983251600624908	207.0	529496.0	0.125688146591408
22-rs9607782	False	ENSG00000159958	TNFRSF13C	TNFRSF13C	high	0.956361154858224	cg08650629	0.956361154858224	0.980146167907785	207.0	147284.0	0.140343735106046
22-rs9607782	False	ENSG00000172346	CSDC2	CSDC2	high	0.956361154858224	cg08650629	0.956361154858224	0.961818358837861	207.0	513339.0	0.132523230009618
22-rs9607782	False	ENSG00000177096	PHETA2	FAM109B	high	0.954480964716383	cg25452165	0.954480964716383	0.965011275911834	43.0	54729.0	0.883783510269915
22-rs9607782	False	ENSG00000183172	SMDT1	SMDT1	high	0.954480964716383	cg25452165	0.954480964716383	0.970280509240474	43.0	49289.0	0.727559643683236
22-rs9607782	False	ENSG00000100162	CENPM	CENPM	high	0.939829151568861	cg17401067	0.939829151568861	0.987212252719525	233.0	502876.0	0.0743584698310393
22-rs9607782	False	ENSG00000198951	NAGA	NAGA	high	0.939829151568861	cg17401067	0.939829151568861	0.987218707100533	233.0	626554.0	0.950724239855293
22-rs9607782	False	ENSG00000183066	WBP2NL	WBP2NL	high	0.916196595624959	cg11851098	0.956639834159592	0.916196595624959	313.0	611.0	0.853804400299971
22-rs9607782	False	ENSG00000205704	LINC00634	LINC00634	high	0.906251506835481	cg19513890	0.987821094018717	0.906251506835481	48.0	190667.0	0.862973915591452
22-rs9607782	False	ENSG00000100372	SLC25A17	SLC25A17	high	0.884383248377733	cg04757892	0.89536422986548	0.884383248377733	279.0	482598.0	0.723741231987709
22-rs9607782	False	ENSG00000100418	DESI1	DESI1	suggestive	0.791878154087249	cg17401067	0.939829151568861	0.791878154087249	233.0	176808.0	0.164995267575647
22-rs9607782	False	ENSG00000100417	PMM1	PMM1	suggestive	0.77677350474437	cg17401067	0.939829151568861	0.77677350474437	233.0	145602.0	0.130597725050164
22-rs9607782	False	ENSG00000100197	CYP2D6	CYP2D6	suggestive	0.761096602057543	cg11881141	0.932359184402049	0.761096602057543	39.0	1629.0	0.155500613730595
22-rs9607782	False	ENSG00000167077	MEI1	MEI1	suggestive	0.692005924772102	cg17401067	0.939829151568861	0.692005924772102	233.0	255211.0	0.122431866598299
22-rs9607782	False	ENSG00000100410	PHF5A	PHF5A	suggestive	0.655988716710524	cg15128208	0.960268122256613	0.655988716710524	38.0	684424.0	0.115482926907115
22-rs9607782	False	ENSG00000184983	NDUFA6	NDUFA6	suggestive	0.601429966602528	cg10840135	0.866694467091365	0.601429966602528	99.0	39660.0	0.199888617591968
3-rs10935184	False	ENSG00000114054	PCCB	PCCB	high	0.814764344456855	cg12102181	0.843379692145982	0.814764344456855	262.0	499043.0	0.947463679396818
3-rs10935184	False	ENSG00000158092	NCK1	NCK1	high	0.813203012756691	cg10504062	0.813203012756691	0.925642279500729	195.0	612098.0	0.117203889392282
3-rs2710323	False	ENSG00000114904	NEK4	NEK4	high	0.991006540030062	cg14845053	0.991006540030062	0.991879862360484	187.0	528833.0	0.458948659809652
3-rs2710323	False	ENSG00000163938	GNL3	GNL3	high	0.991006540030062	cg14845053	0.991006540030062	0.991555677793941	187.0	439040.0	0.96065934972302
3-rs2710323	False	ENSG00000168237	GLYCTK	GLYCTK	high	0.991006540030062	cg14845053	0.991006540030062	0.991788727522305	187.0	44973.0	0.750283664650594
3-rs2710323	False	ENSG00000163939	PBRM1	PBRM1	high	0.982180140041217	cg14845053	0.991006540030062	0.982180140041217	187.0	443801.0	0.0908443262607957
3-rs2710323	False	ENSG00000164088	PPM1M	PPM1M	high	0.979176826015358	cg11156132	0.981322078922507	0.979176826015358	92.0	953428.0	0.477863333228151
3-rs2710323	False	ENSG00000163933	RFT1	RFT1	high	0.960040552391969	cg01966117	0.986555553747475	0.960040552391969	245.0	635764.0	0.0557757489509688
3-rs2710323	False	ENSG00000163931	TKT	TKT	high	0.949710363677969	cg11156132	0.981322078922507	0.949710363677969	132.0	56799.0	0.131602798907457
3-rs2710323	False	ENSG00000213533	STIMATE	TMEM110	high	0.949610442376253	cg11156132	0.981322078922507	0.949610442376253	132.0	301657.0	0.140918774520489
3-rs2710323	False	ENSG00000055955	ITIH4	ITIH4	high	0.933459705942036	cg00748718	0.933459705942036	0.94234356376503	81.0	418196.0	0.0480454262743473
3-rs2710323	False	ENSG00000163932	PRKCD	PRKCD	high	0.913081555582514	cg01966117	0.986555553747475	0.913081555582514	245.0	661311.0	0.113986262495538
3-rs2710323	False	ENSG00000163935	SFMBT1	SFMBT1	high	0.897424028047963	cg19033906	0.897424028047963	0.939513336187583	256.0	452206.0	0.176251602151251
3-rs2710323	False	ENSG00000010322	NISCH	NISCH	high	0.879406463591895	cg14845053	0.991006540030062	0.879406463591895	187.0	213002.0	0.084941852779236
3-rs2710323	False	ENSG00000016864	GLT8D1	GLT8D1	high	0.832584812235588	cg01966117	0.986555553747475	0.832584812235588	245.0	211334.0	0.1533992448974
3-rs2710323	False	ENSG00000162267	ITIH3	ITIH3	high	0.81329246661082	cg11156132	0.981322078922507	0.81329246661082	132.0	404485.0	0.27093406737569
3-rs2710323	False	ENSG00000114854	TNNC1	TNNC1	suggestive	0.790033280271159	cg01966117	0.986555553747475	0.790033280271159	245.0	40628.0	0.12208171005333
3-rs2710323	False	ENSG00000114902	SPCS1	SPCS1	suggestive	0.783350929435192	cg01966117	0.986555553747475	0.783350929435192	245.0	210257.0	0.573703097781848
3-rs2710323	False	ENSG00000114841	DNAH1	DNAH1	suggestive	0.779333428774283	cg07507251	0.973402197142173	0.779333428774283	47.0	216675.0	0.152776292399716
3-rs2710323	False	ENSG00000239732	TLR9	TLR9	suggestive	0.715770709536117	cg01966117	0.986555553747475	0.715770709536117	245.0	255531.0	0.0039322035728762
3-rs2710323	False	ENSG00000168268	NT5DC2	NT5DC2	suggestive	0.6857940217667	cg07507251	0.973402197142173	0.6857940217667	47.0	2060.0	0.369652796022391
3-rs2710323	False	ENSG00000247596	TWF2	TWF2	suggestive	0.595962302350064	cg00150837	0.940751977579802	0.595962302350064	279.0	448555.0	0.115302363235654
3-rs2710323	False	ENSG00000163930	BAP1	BAP1	suggestive	0.528047324927265	cg01966117	0.986555553747475	0.528047324927265	245.0	84348.0	0.343043280142919
3-rs62291002	True	ENSG00000284862	CCDC39		high	0.872394185694341	cg15870818	0.964156646252316	0.872394185694341	170.0		0.402666016377391
3-rs71312200	True	ENSG00000284862	CCDC39		high	0.872394185694341	cg15870818	0.964156646252316	0.872394185694341	170.0		0.426099514284531
